"","X","Protein.Id","Description","p_values","q_values","foldChange","LFC"
"6577",6577,"Q99JT9","MTND_MOUSE 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",5.46725466919463e-05,0.00508516812129069,-1.34469571987321,-0.427279754125252
"2076",2076,"Q9QUM9","PSA6_MOUSE Proteasome subunit alpha type-6",0.00764706410835476,0.0417553166957196,-1.10970560878783,-0.150176998131276
"6834",6834,"Q8K2Z2","PRP39_MOUSE Pre-mRNA-processing factor 39",0.00509525011658013,0.0324549589137808,-1.11440432380918,-0.156272760616375
"3271",3271,"Q922D8","C1TC_MOUSE C-1-tetrahydrofolate synthase, cytoplasmic",0.000134893219753013,0.00707757053640007,-1.14121998290136,-0.190576914019908
"999",999,"Q8BUV3","GEPH_MOUSE Gephyrin",0.00110160779880156,0.0141936403211019,-1.0984901284617,-0.135521905097245
"6353",6353,"Q8CBB9","RSAD2_MOUSE Radical S-adenosyl methionine domain-containing protein 2",0.0206669459484234,0.0778816540459695,-1.81224195587733,-0.85777558520804
"5146",5146,"Q8K386","RAB15_MOUSE Ras-related protein Rab-15",0.00136224879518821,0.0159742211871282,-1.21590784612609,-0.282033890808715
"6423",6423,"Q8BYN3","ITPK1_MOUSE Inositol-tetrakisphosphate 1-kinase",0.00245672652963012,0.0217152339579077,-1.11706471004199,-0.159712761606904
"3824",3824,"Q8C5W0","CLMN_MOUSE Calmin",0.0225709103857667,0.0825072815284906,-1.14185776083301,-0.191382947967412
"3184",3184,"P32921","SYWC_MOUSE Tryptophan--tRNA ligase, cytoplasmic",0.00483713149514463,0.0316628312065076,-1.24783790818365,-0.319430542976416
"7382",7382,"Q5NCE8","MRS2_MOUSE Magnesium transporter MRS2 homolog, mitochondrial",0.00234675317537472,0.0209925406999367,-1.22706084716378,-0.295206790748903
"3359",3359,"Q9WUR2","ECI2_MOUSE Enoyl-CoA delta isomerase 2, mitochondrial",0.00189082135037686,0.0186635865111916,-1.13280251226117,-0.17989637005925
"4912",4912,"Q9DBH5","LMAN2_MOUSE Vesicular integral-membrane protein VIP36",0.00735956275026082,0.0409503882466926,-1.22345584529175,-0.290962035272538
"1208",1208,"Q924T7","RNF31_MOUSE E3 ubiquitin-protein ligase RNF31",0.00175645908249743,0.0177851018861008,-1.12225903317215,-0.166405708692944
"145",145,"Q9Z1W8","AT12A_MOUSE Potassium-transporting ATPase alpha chain 2",0.00896399298069229,0.0462603508154721,-1.76911683008948,-0.823029324809145
"7462",7462,"Q8QZV2","SHSA2_MOUSE Protein shisa-2 homolog",0.0134338780696544,0.0596134672581062,-1.09396942481489,-0.1295724170296
"352",352,"Q91YW3","DNJC3_MOUSE DnaJ homolog subfamily C member 3",0.0030857333650769,0.0248497137479665,-1.14942524549305,-0.200912641381529
"1427",1427,"P97805","FAM3D_MOUSE Protein FAM3D",0.0081203315178031,0.0435835498185039,-1.23552334055401,-0.305122265206115
"5778",5778,"Q9JKC8","AP3M1_MOUSE AP-3 complex subunit mu-1",0.0130283298196726,0.0585877654993458,-1.05739819069991,-0.0805187632571635
"5238",5238,"Q3TMQ6","ANG4_MOUSE Angiogenin-4",0.0103456684061636,0.0504343632545854,-4.04632079055142,-2.0166107006653
"7127",7127,"Q80YR2","F16B2_MOUSE Protein FAM160B2",0.0180169500815901,0.0710692705628025,-1.18796369660736,-0.248490748996602
"1437",1437,"Q8BX90","FND3A_MOUSE Fibronectin type-III domain-containing protein 3A",0.00122419564198996,0.0152280263369115,-1.12570673016017,-0.170831024530233
"2960",2960,"Q8CI04","COG3_MOUSE Conserved oligomeric Golgi complex subunit 3",0.0297657483254656,0.0989572096035483,-1.04934142126985,-0.0694841599281858
"6333",6333,"Q923B0","GGACT_MOUSE Gamma-glutamylaminecyclotransferase",0.00407899094021157,0.0288312097112536,-1.18188897686325,-0.241094519397308
"2103",2103,"Q9WVJ3","CBPQ_MOUSE Carboxypeptidase Q",0.00458699745572244,0.0309518336150768,-1.25245756515,-0.324761723911693
"8132",8132,"Q7TMV1","RN139_MOUSE E3 ubiquitin-protein ligase RNF139",0.00141512793766448,0.0162653059341604,-1.13815222764754,-0.186693530741677
"4305",4305,"O08582","GTPB1_MOUSE GTP-binding protein 1",0.000243942010739785,0.00800761277888839,-1.1202478250768,-0.163817925549592
"1928",1928,"Q99JY4","TRABD_MOUSE TraB domain-containing protein",0.00980028524323573,0.0487812684652703,-1.05637757300819,-0.0791255783960314
"1582",1582,"Q9DBC0","SELO_MOUSE Selenoprotein O",0.0110500681054787,0.0527682420349512,-1.19664774553961,-0.258998531935547
"6666",6666,"Q99J56","DERL1_MOUSE Derlin-1",0.00471018301589512,0.0313309368508075,-1.1549314596369,-0.207807236250828
"3985",3985,"Q9QWR8","NAGAB_MOUSE Alpha-N-acetylgalactosaminidase",0.0021685696311372,0.0200335693350542,-1.24697276879312,-0.318429960150677
"7898",7898,"Q8CFE6","S38A2_MOUSE Sodium-coupled neutral amino acid transporter 2",0.0283100032670536,0.0957114319458214,-1.21432594860127,-0.280155720863472
"1699",1699,"P48281","VDR_MOUSE Vitamin D3 receptor",0.000779775914623508,0.0122504143209087,-1.53195468386078,-0.615373622108653
"5187",5187,"Q01341","ADCY6_MOUSE Adenylate cyclase type 6",0.0263262437949338,0.0912765287737309,-1.05918421185352,-0.0829535226784782
"6822",6822,"Q00322","CEBPD_MOUSE CCAAT/enhancer-binding protein delta",0.0239591239062852,0.0856729703682588,-1.43170278816982,-0.517732029936699
"3610",3610,"P70362","UFD1_MOUSE Ubiquitin fusion degradation protein 1 homolog",7.10804146664336e-05,0.00577783228470311,-1.13255365543419,-0.17957940046591
"3439",3439,"P10630","IF4A2_MOUSE Eukaryotic initiation factor 4A-II",0.0230485973145055,0.0837340297466612,-1.04917186053924,-0.0692510192301178
"1549",1549,"Q62351","TFR1_MOUSE Transferrin receptor protein 1",0.00154689387406653,0.0170179117731647,-1.33098074662276,-0.412489702014064
"1394",1394,"Q8CAS9","PARP9_MOUSE Poly [ADP-ribose] polymerase 9",0.0231520895765138,0.0839523026645951,-1.21774202375381,-0.28420853351422
"3641",3641,"Q99K01","PDXD1_MOUSE Pyridoxal-dependent decarboxylase domain-containing protein 1",0.0133305440743782,0.0594283786758091,-1.22981884162131,-0.298445815122936
"2152",2152,"Q9DBM2","ECHP_MOUSE Peroxisomal bifunctional enzyme",0.0156647775055257,0.0652499765306502,-1.21401776142501,-0.27978952878662
"6402",6402,"Q6AXF6","SIDT1_MOUSE SID1 transmembrane family member 1",0.0122737320131749,0.0564970233951305,-1.30165122100943,-0.38034292843587
"7902",7902,"Q8CD91","SMOC2_MOUSE SPARC-related modular calcium-binding protein 2",0.00781775113078145,0.0424555038027304,-1.71856379514333,-0.781203407269499
"409",409,"P47811","MK14_MOUSE Mitogen-activated protein kinase 14",0.00217234465228117,0.0200458184655258,-1.05707220408049,-0.0800739244132426
"407",407,"Q9Z1B7","MK13_MOUSE Mitogen-activated protein kinase 13",4.6993970293642e-05,0.00473204671918272,-1.51644096982323,-0.600689339570515
"3946",3946,"P39689","CDN1A_MOUSE Cyclin-dependent kinase inhibitor 1",0.0226467859581688,0.082641080279809,-1.31534131715488,-0.395437212196474
"3316",3316,"Q9R233","TPSN_MOUSE Tapasin",0.000151665248440193,0.00725953250574844,-1.4710501033083,-0.556846384977129
"5635",5635,"P21958","TAP1_MOUSE Antigen peptide transporter 1",0.000150136532188551,0.00724760949954113,-1.41742156744299,-0.503268906319776
"2635",2635,"P36371","TAP2_MOUSE Antigen peptide transporter 2",0.000181885275260278,0.00745799614576576,-1.36496990734638,-0.448869145283808
"4661",4661,"Q3UDR8","YIPF3_MOUSE Protein YIPF3",0.0253856641773027,0.0891766786657609,-1.13244244679651,-0.179437731215309
"1688",1688,"O09061","PSB1_MOUSE Proteasome subunit beta type-1",0.00657837981181355,0.0382226757232399,-1.09561163125846,-0.131736487210895
"6085",6085,"Q8BTJ4","ENPP4_MOUSE Bis(5'-adenosyl)-triphosphatase enpp4",0.006053488874801,0.0361662820731724,-1.15460155016181,-0.207395067414212
"1616",1616,"Q80U04","PJA2_MOUSE E3 ubiquitin-protein ligase Praja-2",0.0297394613682132,0.0989099924009854,-1.14123201415585,-0.190592123479917
"2812",2812,"Q6P5D8","SMHD1_MOUSE Structural maintenance of chromosomes flexible hinge domain-containing protein 1",0.0250784874826049,0.088660900466291,-1.0764694708483,-0.106307404614006
"3556",3556,"Q00519","XDH_MOUSE Xanthine dehydrogenase/oxidase",0.000859205129050341,0.0127865345114128,-1.28751857865163,-0.364593250264932
"5271",5271,"Q9QZ85","IIGP1_MOUSE Interferon-inducible GTPase 1",0.00520710011168309,0.0328605354002514,-1.57086308854608,-0.651557445378743
"5100",5100,"P55088","AQP4_MOUSE Aquaporin-4",0.01156408439426,0.0543664737317736,-1.58733085345878,-0.666602865977694
"3051",3051,"Q99JV5","STAR4_MOUSE StAR-related lipid transfer protein 4",0.000147426726070957,0.00724760949954113,-1.28390093981085,-0.360533894705701
"5612",5612,"Q7TSG1","CE120_MOUSE Centrosomal protein of 120 kDa",0.0022585821878219,0.0204651100630219,-1.68467275371957,-0.752468376310941
"4307",4307,"P09528","FRIH_MOUSE Ferritin heavy chain",0.0190850898340127,0.0739987969168138,-1.22114548261298,-0.288235087746455
"2375",2375,"Q64282","IFIT1_MOUSE Interferon-induced protein with tetratricopeptide repeats 1",0.0184801324954665,0.072269414465071,-1.62779836082249,-0.702922000674079
"7281",7281,"Q3UK78","PCGF5_MOUSE Polycomb group RING finger protein 5",0.0132796814208283,0.0593836576089367,-1.13464567563359,-0.182241846579351
"2493",2493,"Q9DBJ1","PGAM1_MOUSE Phosphoglycerate mutase 1",0.0193610526526423,0.0746662183822899,-1.06938708922533,-0.0967841642102862
"6276",6276,"Q8BWM0","PGES2_MOUSE Prostaglandin E synthase 2",5.09869617315768e-05,0.00490974449144654,-1.21259578608787,-0.278098714026214
"2954",2954,"Q61823","PDCD4_MOUSE Programmed cell death protein 4",0.0154458441203097,0.0647128673072333,-1.25448261342503,-0.32709247576956
"3185",3185,"P97864","CASP7_MOUSE Caspase-7",0.018313387751857,0.0718232289166025,-1.18455870351986,-0.244349696407114
"1504",1504,"P19157","GSTP1_MOUSE Glutathione S-transferase P 1",0.002089967786692,0.0197743466342509,-1.26697758951989,-0.341391006108982
"5831",5831,"Q9D0J4","ARL2_MOUSE ADP-ribosylation factor-like protein 2",1.02832391043139e-06,0.00120240445812584,-1.28322641874466,-0.359775749056001
"3861",3861,"P51432","PLCB3_MOUSE 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3",0.000884263203503174,0.0130644301817211,-1.14638221101017,-0.197088127861221
"2634",2634,"Q5H8C4","VP13A_MOUSE Vacuolar protein sorting-associated protein 13A",0.00447151994222429,0.0305759321028453,-1.06064708759405,-0.0849447036860046
"5183",5183,"Q9D5T0","ATAD1_MOUSE ATPase family AAA domain-containing protein 1",0.0028561871309145,0.0238305370993175,-1.05750520467933,-0.0806647638148013
"6967",6967,"P05201","AATC_MOUSE Aspartate aminotransferase, cytoplasmic",0.000214132437003723,0.00786697650947743,-1.24526420542348,-0.316451868731534
"759",759,"P61164","ACTZ_MOUSE Alpha-centractin",0.0111464813079398,0.0529506381343514,-1.11859908497225,-0.161693055294404
"2168",2168,"P20029","GRP78_MOUSE 78 kDa glucose-regulated protein",0.00159116551381863,0.0171816487211154,-1.18760302118965,-0.248052668570065
"1045",1045,"A2AL36","CNTRL_MOUSE Centriolin",0.00659890671951938,0.0382521611184604,-1.10973081033769,-0.15020976153977
"5854",5854,"Q8VC88","GRAN_MOUSE Grancalcin",0.000226621589649453,0.00794102470075883,-1.36190710224765,-0.445628298285753
"6363",6363,"Q9JHI5","IVD_MOUSE Isovaleryl-CoA dehydrogenase, mitochondrial",0.00017630044625986,0.00744085076194881,-1.24086113102518,-0.311341667610437
"581",581,"P27773","PDIA3_MOUSE Protein disulfide-isomerase A3",0.000902298236940116,0.0132116477090427,-1.1156811770785,-0.157924813939127
"5277",5277,"P01887","B2MG_MOUSE Beta-2-microglobulin",0.000394023474341188,0.00932392260318628,-1.34737817831847,-0.43015483922582
"1320",1320,"Q9D662","SC23B_MOUSE Protein transport protein Sec23B",0.00517067108050634,0.0327315876209933,-1.13654084540558,-0.184649533170444
"2374",2374,"P16675","PPGB_MOUSE Lysosomal protective protein",3.43135292153677e-06,0.0016520955095752,-1.22772219473676,-0.295984148968056
"4846",4846,"Q99PG2","OGFR_MOUSE Opioid growth factor receptor",0.00272828297122514,0.0229979362713468,-1.41796029704725,-0.503817137616252
"5776",5776,"Q91VR2","ATPG_MOUSE ATP synthase subunit gamma, mitochondrial",0.00686298225622262,0.0392273112899317,-1.18756249347083,-0.248003434831528
"1961",1961,"Q91WM1","STRBP_MOUSE Spermatid perinuclear RNA-binding protein",0.00294695221112932,0.0240967071409525,-1.10601481369411,-0.145370708809426
"3884",3884,"Q9CQR6","PPP6_MOUSE Serine/threonine-protein phosphatase 6 catalytic subunit",0.015284952051338,0.0644207251359034,-1.09465524834112,-0.130476577751844
"810",810,"Q8R5F7","IFIH1_MOUSE Interferon-induced helicase C domain-containing protein 1",0.00874812548345892,0.0455202842225755,-1.30214261809691,-0.380887469358419
"4463",4463,"Q8C0L9","GPCP1_MOUSE Glycerophosphocholine phosphodiesterase GPCPD1",0.00168193006689086,0.0174985010510582,-1.46467651017184,-0.550582064849121
"2178",2178,"Q99PL5","RRBP1_MOUSE Ribosome-binding protein 1",0.0230187714771396,0.0836999753622336,-1.12923098964863,-0.175340626531234
"934",934,"Q60710","SAMH1_MOUSE Deoxynucleoside triphosphate triphosphohydrolase SAMHD1",6.1556325410288e-05,0.00547650569003486,-1.32007815083686,-0.400623342074091
"1304",1304,"E9QAM5","HELZ2_MOUSE Helicase with zinc finger domain 2",0.021312911697858,0.0794293635415089,-1.1461404687249,-0.196783868801539
"6658",6658,"Q9D6N1","CAH13_MOUSE Carbonic anhydrase 13",0.000330802542541551,0.0087216775243346,-1.43876596634793,-0.524831938396196
"3647",3647,"P00920","CAH2_MOUSE Carbonic anhydrase 2",0.00899378783968287,0.0462982097281788,-1.32516214311052,-0.406168894581338
"5068",5068,"P53395","ODB2_MOUSE Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial",0.00091835038472873,0.0132362859103392,-1.18424374342178,-0.243966049915331
"5429",5429,"Q793I8","TIFA_MOUSE TRAF-interacting protein with FHA domain-containing protein A",0.0228576388414254,0.0832615089042685,-1.40056243199236,-0.48600629495704
"617",617,"P00329","ADH1_MOUSE Alcohol dehydrogenase 1",0.00292712331230064,0.0240696485682274,-2.2517499782068,-1.17104664747775
"596",596,"P28474","ADHX_MOUSE Alcohol dehydrogenase class-3",0.00124536234555969,0.0153744959251977,-1.10508546507924,-0.144157949053788
"2549",2549,"Q8CFB4","GBP5_MOUSE Guanylate-binding protein 5",0.0148798249871981,0.0634660591559231,-1.59124477694928,-0.670155778678567
"5492",5492,"P47199","QOR_MOUSE Quinone oxidoreductase",0.0127075055587732,0.0575600071934469,-1.13408627008415,-0.181530390446424
"6217",6217,"P99026","PSB4_MOUSE Proteasome subunit beta type-4",2.17888357101669e-05,0.00338146224890413,-1.16464741352143,-0.219893258094414
"144",144,"Q8VDN2","AT1A1_MOUSE Sodium/potassium-transporting ATPase subunit alpha-1",0.0126585128623203,0.0575291103709561,-1.15457048474009,-0.207356250098582
"1874",1874,"P23249","MOV10_MOUSE Putative helicase MOV-10",0.000214335462628402,0.00786697650947743,-1.33127047910927,-0.412803718677171
"1711",1711,"Q80SW1","SAHH2_MOUSE Putative adenosylhomocysteinase 2",0.00862362275371197,0.0451306599994453,-1.07973683787218,-0.110679730018177
"852",852,"P10649","GSTM1_MOUSE Glutathione S-transferase Mu 1",0.00382312160516561,0.0278102941492566,-1.65138115422545,-0.723673146202832
"6154",6154,"Q6ZWZ2","UB2R2_MOUSE Ubiquitin-conjugating enzyme E2 R2",0.000743942972389283,0.0120102036075075,-1.1197717074277,-0.163204633949571
"8047",8047,"Q8BHT7","RGP1_MOUSE Retrograde Golgi transport protein RGP1 homolog",0.00278735782567245,0.0233995115929528,-2.33929609073246,-1.2260744788756
"203",203,"Q9CZS1","AL1B1_MOUSE Aldehyde dehydrogenase X, mitochondrial",0.000251080512086656,0.00800761277888839,-1.73491903069092,-0.794868333266647
"2545",2545,"A6H8H2","DEN4C_MOUSE DENN domain-containing protein 4C",0.0176461965110975,0.0701477020123035,-1.15227703477618,-0.204487616648292
"4132",4132,"Q6PDJ1","CAHD1_MOUSE VWFA and cache domain-containing protein 1",0.000276751835876328,0.00832509567422699,-1.36746670653046,-0.451505708404953
"997",997,"Q8CFI5","SYPM_MOUSE Probable proline--tRNA ligase, mitochondrial",0.000455526354423947,0.00978604517312337,-1.09318384510884,-0.128536045221126
"738",738,"Q9QY73","TMM59_MOUSE Transmembrane protein 59",0.0280651949064748,0.0951983507291737,-1.05615190794318,-0.0788173546534829
"1417",1417,"Q8BHG1","NRDC_MOUSE Nardilysin",0.0175528326731112,0.0699879033924611,-1.04334887596676,-0.0612216482384756
"2881",2881,"Q9R1P3","PSB2_MOUSE Proteasome subunit beta type-2",0.00116921474891825,0.0147699368260248,-1.15611215021718,-0.209281355203784
"1413",1413,"Q91WQ3","SYYC_MOUSE Tyrosine--tRNA ligase, cytoplasmic",0.000253842807978119,0.00800761277888839,-1.15640741117114,-0.209649759885386
"959",959,"Q80Y55","BSDC1_MOUSE BSD domain-containing protein 1",0.00481983131611559,0.0316370036397616,-1.21801467187511,-0.284531511662946
"696",696,"Q9CWL2","CASZ1_MOUSE Zinc finger protein castor homolog 1",0.0142108446700881,0.0615735454719324,-1.205443549376,-0.269564091469518
"3979",3979,"P10639","THIO_MOUSE Thioredoxin",0.0190243974842608,0.073833425039675,-1.11808884703549,-0.161034834052828
"5484",5484,"P99028","QCR6_MOUSE Cytochrome b-c1 complex subunit 6, mitochondrial",0.0108164481835255,0.0518918560098128,-1.19613098863971,-0.258375388125567
"923",923,"P18653","KS6A1_MOUSE Ribosomal protein S6 kinase alpha-1",0.0253338389747658,0.0891322953654461,-1.02384427733988,-0.0339963038207157
"1112",1112,"Q9CXW4","RL11_MOUSE 60S ribosomal protein L11",0.000918110255158419,0.0132362859103392,-1.13495475240571,-0.182634782290544
"5791",5791,"Q64339","ISG15_MOUSE Ubiquitin-like protein ISG15",0.00517505114222439,0.0327339981445956,-1.6531629962976,-0.725228976509933
"431",431,"Q64261","CDK6_MOUSE Cyclin-dependent kinase 6",0.0267241747683912,0.0922164293757514,-1.13399142873149,-0.181409735718143
"1660",1660,"P12804","FGL2_MOUSE Fibroleukin",0.00175752129286872,0.0177851018861008,-1.49575831741451,-0.580877085362455
"3881",3881,"Q9QYC0","ADDA_MOUSE Alpha-adducin",0.00289271464946835,0.0239776152029408,-1.25859681588978,-0.331816198168928
"2883",2883,"O88343","S4A4_MOUSE Electrogenic sodium bicarbonate cotransporter 1",0.000605544171876621,0.0108931407622201,-1.27502240718243,-0.350522601160151
"4345",4345,"Q9Z2F2","OASL2_MOUSE 2'-5'-oligoadenylate synthase-like protein 2",0.015873745649521,0.0659191314770823,-1.57821206931676,-0.658291077844952
"5756",5756,"Q8BSF4","PISD_MOUSE Phosphatidylserine decarboxylase proenzyme",0.0274551274435141,0.0937621209056085,-1.10846160672709,-0.148558801108531
"1875",1875,"Q6YGZ1","HPSE_MOUSE Heparanase",0.000797248459262941,0.0124269520829011,-1.33890662928563,-0.421055355611123
"4746",4746,"Q8C4B4","U119B_MOUSE Protein unc-119 homolog B",0.00343163130695258,0.0262045452654625,-1.22721293125582,-0.295385589844259
"1706",1706,"Q8VI93","OAS3_MOUSE 2'-5'-oligoadenylate synthase 3",0.0234434565968713,0.0844363144940159,-1.42036618197654,-0.506262916220927
"6783",6783,"Q3UDK1","TRAD1_MOUSE TRAF-type zinc finger domain-containing protein 1",0.013357980805069,0.0595039873051115,-1.33352145330303,-0.415241034731306
"3195",3195,"O89050","MKLN1_MOUSE Muskelin",0.00449689357573692,0.0305960714192907,-1.18589823678524,-0.245980215968059
"3574",3574,"Q80U56","AVL9_MOUSE Late secretory pathway protein AVL9 homolog",0.0278882384320166,0.0947551812229372,-1.07986018403792,-0.110844530117462
"6920",6920,"P46414","CDN1B_MOUSE Cyclin-dependent kinase inhibitor 1B",0.0266190080230348,0.0920475625976088,-1.1559712223538,-0.209105482713823
"223",223,"Q91YP3","DEOC_MOUSE Putative deoxyribose-phosphate aldolase",0.000125886556469512,0.00686920976468638,-1.17593127926881,-0.233803752389441
"7189",7189,"Q91VS7","MGST1_MOUSE Microsomal glutathione S-transferase 1",0.0083925977374061,0.0443960003147788,-1.39376304791637,-0.478985311096533
"977",977,"Q69Z37","SAM9L_MOUSE Sterile alpha motif domain-containing protein 9-like",0.00200150681878709,0.0193873767003223,-1.24003534567315,-0.310381243435234
"6518",6518,"P62257","UBE2H_MOUSE Ubiquitin-conjugating enzyme E2 H",0.00103605744140504,0.013898555471951,-1.23001988831501,-0.298681642833997
"4725",4725,"Q8BZ20","PAR12_MOUSE Poly [ADP-ribose] polymerase 12",0.0134560444306486,0.0596629055605954,-1.18646454322015,-0.246668987101785
"866",866,"P62897","CYC_MOUSE Cytochrome c, somatic",0.0166614223310011,0.0678813051354123,-1.04688418984092,-0.066101854892145
"1106",1106,"P50518","VATE1_MOUSE V-type proton ATPase subunit E 1",0.0225091829965404,0.0824329587591424,-1.06295327078403,-0.0880781749593404
"2270",2270,"Q6J9G1","STYK1_MOUSE Tyrosine-protein kinase STYK1",0.00105428066978628,0.0139591411013566,-1.29870876129679,-0.377077939068122
"840",840,"Q3UWA6","GUC2C_MOUSE Heat-stable enterotoxin receptor",0.0298713944603675,0.0991875714637355,-1.18812911454425,-0.248691622999909
"4262",4262,"Q80VP1","EPN1_MOUSE Epsin-1",0.00893046143672307,0.0461755065442693,-1.08580901170947,-0.11877036272695
