"","X","Protein.Id","Description","p_values","q_values","foldChange","LFC"
"5097",5097,"Q9QZD8","DIC_MOUSE Mitochondrial dicarboxylate carrier",0.00184090352332085,0.0183977965059599,1.09352539637455,0.128986726374265
"72",72,"O35295","PURB_MOUSE Transcriptional activator protein Pur-beta",0.0091794214364091,0.0467830413804536,1.09441748897897,0.130163190034572
"3900",3900,"P61161","ARP2_MOUSE Actin-related protein 2",0.00158824268657166,0.0171727429188759,1.10200997998636,0.140137289255376
"4331",4331,"P07214","SPRC_MOUSE SPARC",0.00434207314524013,0.0299914503745067,1.43375705807493,0.519800588333264
"2708",2708,"O88543","CSN3_MOUSE COP9 signalosome complex subunit 3",0.0231370984122214,0.0839523026645951,1.11648451407247,0.158963240747677
"884",884,"Q9JJ28","FLII_MOUSE Protein flightless-1 homolog",1.64509324722496e-05,0.00299224182856362,1.15553205043807,0.20855727570066
"4757",4757,"P47809","MP2K4_MOUSE Dual specificity mitogen-activated protein kinase kinase 4",0.000664606007229184,0.0113093558610621,1.1305415112505,0.177013965973329
"6707",6707,"Q9R0Q9","MPU1_MOUSE Mannose-P-dolichol utilization defect 1 protein",0.0178812344506392,0.070806920163755,1.14114665130362,0.19048420750129
"1930",1930,"P63005","LIS1_MOUSE Platelet-activating factor acetylhydrolase IB subunit alpha",0.0121905252053693,0.0561763804738852,1.07983625864186,0.110812565393559
"2028",2028,"O89001","CBPD_MOUSE Carboxypeptidase D",0.022027957751383,0.0812016075304342,1.05579677920198,0.0783321700637622
"4501",4501,"O70479","BACD2_MOUSE BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 2",2.78353319838532e-05,0.00363348834719916,1.25455668684281,0.327177660049068
"826",826,"Q5SYD0","MYO1D_MOUSE Unconventional myosin-Id",0.0131728281649377,0.0589822749070103,1.11184644022547,0.152957547752794
"3893",3893,"Q8BSK8","KS6B1_MOUSE Ribosomal protein S6 kinase beta-1",0.00145128197855346,0.0164589440533518,1.14526061273213,0.195675931871484
"6624",6624,"Q920Q6","MSI2H_MOUSE RNA-binding protein Musashi homolog 2",0.0155539706563053,0.0650200458742894,1.30207595321326,0.380813606820062
"6143",6143,"Q923U0","TM1L1_MOUSE TOM1-like protein 1",0.000243911138997416,0.00800761277888839,1.29542396534001,0.373424339295619
"197",197,"Q62470","ITA3_MOUSE Integrin alpha-3",0.000415411702073875,0.00947687188286485,1.21092977861237,0.276115206085054
"1450",1450,"Q11011","PSA_MOUSE Puromycin-sensitive aminopeptidase",0.00459821177448824,0.0309764307606471,1.07087518416625,0.0987903365979077
"6781",6781,"Q8BZ33","TENS4_MOUSE Tensin-4",0.000417693527524978,0.00947687188286485,1.84647134111381,0.884770870800314
"321",321,"P19001","K1C19_MOUSE Keratin, type I cytoskeletal 19",0.013856529439034,0.0607150393246754,1.15313565952885,0.205562247436081
"394",394,"Q02257","PLAK_MOUSE Junction plakoglobin",0.000185938911440055,0.00745799614576576,1.25736933133996,0.330408479694456
"5258",5258,"Q8CE33","KLH11_MOUSE Kelch-like protein 11",0.00776359064934999,0.0422500588616471,1.19524981168697,0.257312178387302
"7603",7603,"A2AWT3","AT7L3_MOUSE Ataxin-7-like protein 3",0.000967724098662837,0.0134998209131246,1.22497422638385,0.292751395056926
"4648",4648,"Q7TSI1","PKHM1_MOUSE Pleckstrin homology domain-containing family M member 1",0.00131573142838283,0.0157907063655623,1.23163148027928,0.300570647992594
"6600",6600,"P97825","HN1_MOUSE Hematological and neurological expressed 1 protein",0.0221147068666737,0.0813523036870672,1.08261975125573,0.114526613854977
"3342",3342,"Q9D952","EVPL_MOUSE Envoplakin",9.79696947422579e-06,0.00235847632783936,1.44284320470493,0.528914529153224
"2161",2161,"O88508","DNM3A_MOUSE DNA (cytosine-5)-methyltransferase 3A",0.00306187156054196,0.0247462490660905,1.18387742658668,0.243519718458729
"1109",1109,"Q9Z0R6","ITSN2_MOUSE Intersectin-2",7.79875935454484e-05,0.00584862790638637,1.22737717758724,0.295578662705849
"7723",7723,"P18828","SDC1_MOUSE Syndecan-1",0.0215495984206085,0.0801378750898141,1.51325215076375,0.597652401531498
"3829",3829,"P70336","ROCK2_MOUSE Rho-associated protein kinase 2",1.08495680383068e-05,0.00246676984426503,1.20225919718102,0.265747962750694
"3228",3228,"Q7SIG6","ASAP2_MOUSE Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2",0.000161426589299319,0.00742290243491532,1.29072682954572,0.368183699823441
"1230",1230,"P02469","LAMB1_MOUSE Laminin subunit beta-1",0.0176108330637304,0.070075191359569,1.10699277724287,0.146645809048208
"138",138,"Q6PHS6","SNX13_MOUSE Sorting nexin-13",0.0261141451874896,0.090839047326648,1.14640885742898,0.197121661362638
"6156",6156,"P59764","DOCK4_MOUSE Dedicator of cytokinesis protein 4",0.00666112642708331,0.0384223536333171,1.13941732711665,0.188296250548164
"3696",3696,"Q91ZV0","MIA2_MOUSE Melanoma inhibitory activity protein 2",0.000113457540552167,0.00676275976048776,1.25209297380399,0.324341693153781
"4169",4169,"P62331","ARF6_MOUSE ADP-ribosylation factor 6",0.00264607432114747,0.0225637487666224,1.10878866801318,0.14898441810298
"2057",2057,"Q8BPM0","DAAM1_MOUSE Disheveled-associated activator of morphogenesis 1",0.0188986603358831,0.07345049346088,1.03356211476683,0.0476250941075804
"4727",4727,"Q4VAC9","PKHG3_MOUSE Pleckstrin homology domain-containing family G member 3",0.00103032526511949,0.013898555471951,1.54633701720406,0.628854782432981
"5221",5221,"Q8C0T5","SI1L1_MOUSE Signal-induced proliferation-associated 1-like protein 1",0.00412344642710349,0.0290451024146661,1.15105997583671,0.202963006874076
"2901",2901,"P01101","FOS_MOUSE Proto-oncogene c-Fos",0.000363977962600564,0.00913875320450721,1.81001894479939,0.856004797543343
"585",585,"Q9JHU4","DYHC1_MOUSE Cytoplasmic dynein 1 heavy chain 1",0.0139149289224466,0.0609057183049335,1.03106044666953,0.0441289142327472
"1269",1269,"Q03141","MARK3_MOUSE MAP/microtubule affinity-regulating kinase 3",0.000565000569081471,0.0104926670418037,1.08113790999202,0.112550565044106
"2777",2777,"Q80U49","C170B_MOUSE Centrosomal protein of 170 kDa protein B",0.000807501955392283,0.012470572650728,1.18181265075798,0.241001347490734
"2208",2208,"Q3TZZ7","ESYT2_MOUSE Extended synaptotagmin-2",0.00200099809367025,0.0193873767003223,1.18804850473512,0.248593738590114
"5003",5003,"P62746","RHOB_MOUSE Rho-related GTP-binding protein RhoB",0.000319344060959291,0.00865506999652912,1.26066691000194,0.334187141037078
"180",180,"P68254","1433T_MOUSE 14-3-3 protein theta",0.00471141016297695,0.0313309368508075,1.07769825044522,0.107953287992145
"3693",3693,"Q69ZR2","HECD1_MOUSE E3 ubiquitin-protein ligase HECTD1",0.0204909747922549,0.0775039873727387,1.07602514712887,0.105711794636342
"1860",1860,"Q5PRF0","HTR5A_MOUSE HEAT repeat-containing protein 5A",0.000164270012369923,0.00742845332181117,1.17199571002564,0.228967288927337
"374",374,"Q7TPR4","ACTN1_MOUSE Alpha-actinin-1",0.000967219702434071,0.0134998209131246,1.24979238821151,0.321688458588139
"2316",2316,"Q8CHG5","AREL1_MOUSE Apoptosis-resistant E3 ubiquitin protein ligase 1",0.000216044500939952,0.00789430464372102,1.49548284406414,0.580611360189427
"3756",3756,"P97363","SPTC2_MOUSE Serine palmitoyltransferase 2",0.00255424239254542,0.0221516703982596,1.05750380616653,0.0806628559009694
"7908",7908,"Q8BZ60","STON2_MOUSE Stonin-2",0.0124846807189693,0.0571134773232342,1.51214111455846,0.596592779621154
"1217",1217,"Q6VGS5","DAPLE_MOUSE Protein Daple",0.000929038685665734,0.0133406695476737,1.10901262599682,0.149275790530561
"2520",2520,"Q7TT50","MRCKB_MOUSE Serine/threonine-protein kinase MRCK beta",0.00176508529993427,0.0178316873276646,1.09469876598515,0.130533930458478
"3892",3892,"P31750","AKT1_MOUSE RAC-alpha serine/threonine-protein kinase",0.00900480411813513,0.0463257835995827,1.11378443303294,0.155470033855365
"8172",8172,"O08584","KLF6_MOUSE Krueppel-like factor 6",2.05618708003822e-05,0.00329997867649272,1.56961714772243,0.650412707882187
"1937",1937,"Q6A0A2","LAR4B_MOUSE La-related protein 4B",0.0159292529665981,0.0660491061456967,1.09729148624839,0.133946816448066
"7165",7165,"Q8BH98","MBOA1_MOUSE Lysophospholipid acyltransferase 1",0.0100777492982112,0.049629398555623,1.32000287335996,0.400541070021343
"1486",1486,"Q3UH06","RREB1_MOUSE Ras-responsive element-binding protein 1",0.02068496674258,0.0779136920331419,1.08427571491764,0.116731658874742
"1224",1224,"E9Q557","DESP_MOUSE Desmoplakin",4.79853240918956e-05,0.00473204671918272,1.20868225347453,0.273435029048245
"1901",1901,"Q3TDN2","FAF2_MOUSE FAS-associated factor 2",0.0106797650015056,0.0516020522652442,1.08231482082951,0.11412020746995
"3565",3565,"O70293","GRK6_MOUSE G protein-coupled receptor kinase 6",6.16501900562627e-06,0.00219394263308917,1.17876913755884,0.237281193540545
"7473",7473,"P49070","CAMLG_MOUSE Calcium signal-modulating cyclophilin ligand",0.000426096646640617,0.0095550713774067,1.29272230141088,0.370412393163769
"7905",7905,"Q9CR64","KISHA_MOUSE Protein kish-A",0.0164773296392339,0.0676363806906368,1.14627177000506,0.196949133759344
"4582",4582,"Q8BHJ6","SERC5_MOUSE Serine incorporator 5",0.00207148745721336,0.0197382128490004,1.63011223417492,0.704971298268201
"3601",3601,"Q9EQG9","C43BP_MOUSE Collagen type IV alpha-3-binding protein",6.8006663304374e-05,0.00573953862190207,1.10683634062684,0.146441917674005
"6167",6167,"Q8R2Q4","RRF2M_MOUSE Ribosome-releasing factor 2, mitochondrial",0.0136534229474134,0.0602157546252487,1.06094560186011,0.0853506864707891
"6515",6515,"Q60854","SPB6_MOUSE Serpin B6",0.00184782984134417,0.0184220307568844,1.35607662327738,0.439438698311395
"4570",4570,"O35177","CASL_MOUSE Enhancer of filamentation 1",0.000272290952486922,0.0082571514030462,1.45698296276004,0.542984007337009
"3355",3355,"Q5BLK4","TUT7_MOUSE Terminal uridylyltransferase 7",0.00313783946384652,0.0250302584897193,1.09921478967311,0.136473320517291
"5031",5031,"P06797","CATL1_MOUSE Cathepsin L1",0.0194640302372684,0.0748300082160836,1.11029097437944,0.150937813766843
"215",215,"Q3UQ44","IQGA2_MOUSE Ras GTPase-activating-like protein IQGAP2",0.0293625852520988,0.0980549817578248,1.12961245535143,0.175827901277217
"2120",2120,"Q01237","HMDH_MOUSE 3-hydroxy-3-methylglutaryl-coenzyme A reductase",0.00810400988104064,0.0435530668918698,1.11468184599139,0.156631992918384
"1330",1330,"Q3UQN2","FCHO2_MOUSE FCH domain only protein 2",0.01251821360023,0.0571134773232342,1.05185781345928,0.0729396992299712
"5653",5653,"Q61146","OCLN_MOUSE Occludin",0.0296162280272907,0.0985401733347051,1.07859858846701,0.109158050946112
"3561",3561,"Q3UZP0","MALD2_MOUSE MARVEL domain-containing protein 2",0.00108678691864169,0.0140972280968023,1.19030277239013,0.251328592580691
"4954",4954,"Q80TH2","LAP2_MOUSE Protein LAP2",0.0238720270177711,0.0855109589236135,1.05028752910822,0.0707843374464101
"900",900,"Q62469","ITA2_MOUSE Integrin alpha-2",0.000481296851886772,0.0100495273793195,2.30414706251395,1.20423279993502
"241",241,"Q80X90","FLNB_MOUSE Filamin-B",0.0012450546214,0.0153744959251977,1.58802155327004,0.667230493453662
"4308",4308,"Q05909","PTPRG_MOUSE Receptor-type tyrosine-protein phosphatase gamma",0.00125195939788854,0.0154036350509054,1.41367019585913,0.499445583869958
"2882",2882,"Q8BTY2","S4A7_MOUSE Sodium bicarbonate cotransporter 3",0.0010422900788223,0.0139170380018932,1.16786144222004,0.22386911969768
"2602",2602,"Q9JI78","NGLY1_MOUSE Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase",0.0164454856897713,0.0675734439612342,1.12038025959253,0.163988469354355
"546",546,"Q64511","TOP2B_MOUSE DNA topoisomerase 2-beta",0.0125088267468119,0.0571134773232342,1.09445947326756,0.130218533962987
"83",83,"P55264","ADK_MOUSE Adenosine kinase",0.0295589806423911,0.0983896935981988,1.12721963360115,0.172768645443941
"7410",7410,"Q6P1E1","ZMIZ1_MOUSE Zinc finger MIZ domain-containing protein 1",0.0111063037959799,0.0529133274564,1.09295766517263,0.128237520471516
"1891",1891,"P97384","ANX11_MOUSE Annexin A11",0.0189893485111007,0.073767355274494,1.10296276166234,0.141384083339106
"6021",6021,"Q8BH65","DEN6A_MOUSE Protein DENND6A",0.0031559442717876,0.0250413282033718,1.20330318521431,0.267000190889908
"5824",5824,"Q3UNB8","TM253_MOUSE Transmembrane protein 253",0.00367331169724089,0.0272096498282082,1.23148845076962,0.300403097917648
"6126",6126,"P53690","MMP14_MOUSE Matrix metalloproteinase-14",0.00574421156000731,0.0350345541122652,1.38121098747552,0.46593371592817
"2620",2620,"Q8CCS6","PABP2_MOUSE Polyadenylate-binding protein 2",0.0255631775068982,0.0895696095436479,1.11577646229467,0.158048022649437
"3608",3608,"Q8VE11","MTMR6_MOUSE Myotubularin-related protein 6",0.0277666207115064,0.0944203533542501,1.07596944413507,0.105637108172664
"3215",3215,"Q06890","CLUS_MOUSE Clusterin",0.00229307318416022,0.020655023193839,2.35616578443738,1.23644105358731
"5362",5362,"Q9QZM4","TR10B_MOUSE Tumor necrosis factor receptor superfamily member 10B",0.00055043194062357,0.0104926670418037,1.70045822968226,0.76592356789792
"5668",5668,"Q8K072","REEP4_MOUSE Receptor expression-enhancing protein 4",0.00338397392590619,0.026056280887622,1.14897089905717,0.200342258107971
"7004",7004,"P62500","T22D1_MOUSE TSC22 domain family protein 1",0.0167338770736614,0.0679051450989317,1.1611360691357,0.215537046074839
"6347",6347,"Q8K3H0","DP13A_MOUSE DCC-interacting protein 13-alpha",1.52856744090305e-05,0.00285981347641216,1.19490040377236,0.256890373041364
"3500",3500,"Q505D1","ANR28_MOUSE Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A",0.000291390588039098,0.00842168821444307,1.11635557079485,0.158796613653646
"4272",4272,"Q8QZY6","TSN14_MOUSE Tetraspanin-14",0.00275296919034238,0.0231821531100333,1.48794298750071,0.573319248740462
"2430",2430,"Q8R180","ERO1A_MOUSE ERO1-like protein alpha",0.015302808414136,0.0644308060029335,1.06921197036426,0.096547894478589
"5686",5686,"Q3TPX4","EXOC5_MOUSE Exocyst complex component 5",0.000102451842624391,0.00666204350529814,1.09561435171816,0.13174006949201
